state,name,lat,lon
IL,Stark County,41.096908,-89.797411
IL,Stephenson County,42.349726,-89.665994
IL,Tazewell County,40.508074,-89.51626
IL,Union County,37.485652,-89.244639
IL,Vermilion County,40.186754,-87.726778
IL,Wabash County,38.445821,-87.839167
IL,Warren County,40.850441,-90.620223
IL,Washington County,38.35314,-89.417187
IL,Wayne County,38.431857,-88.43243
IL,White County,38.087326,-88.178623
IL,Whiteside County,41.750673,-89.911005
IL,Will County,41.448474,-87.978456
IL,Williamson County,37.730353,-88.930018
IL,Winnebago County,42.337396,-89.161205
IL,Woodford County,40.789787,-89.210587
IN,Adams County,40.74573,-84.936134
IN,Allen County,41.091909,-85.071791
IN,Bartholomew County,39.205843,-85.897999
IN,Benton County,40.600939,-87.314786
IN,Blackford County,40.472672,-85.32373
IN,Boone County,40.050892,-86.469014
IN,Brown County,39.195113,-86.230121
IN,Carroll County,40.58498,-86.565141
IN,Cass County,40.753799,-86.355168
IN,Clark County,38.476217,-85.711122
IN,Clay County,39.393928,-87.115858
IN,Clinton County,40.305944,-86.477567
IN,Crawford County,38.289433,-86.440871
IN,Daviess County,38.69609,-87.076943
IN,Dearborn County,39.140897,-84.975868
IN,Decatur County,39.30598,-85.499831
IN,DeKalb County,41.39676,-85.002697
IN,Delaware County,40.227543,-85.399262
IN,Dubois County,38.373344,-86.873385
IN,Elkhart County,41.600693,-85.863986
IN,Fayette County,39.639655,-85.185032
IN,Floyd County,38.318081,-85.911847
IN,Fountain County,40.121237,-87.234872
IN,Franklin County,39.409762,-85.066964
IN,Fulton County,41.050384,-86.265006
IN,Gibson County,38.317398,-87.580523
IN,Grant County,40.515758,-85.654946
IN,Greene County,39.047147,-87.004771
IN,Hamilton County,40.053513,-86.021709
IN,Hancock County,39.822529,-85.77315
IN,Harrison County,38.186454,-86.103766
IN,Hendricks County,39.768963,-86.509908
IN,Henry County,39.929591,-85.397363
IN,Howard County,40.483537,-86.114118
IN,Huntington County,40.826394,-85.478597
IN,Jackson County,38.911957,-86.042516
IN,Jasper County,41.017688,-87.118814
IN,Jay County,40.434956,-85.002331
IN,Jefferson County,38.783604,-85.44009
IN,Jennings County,38.996229,-85.628103
IN,Johnson County,39.496092,-86.094264
IN,Knox County,38.688381,-87.420358
IN,Kosciusko County,41.244293,-85.861575
IN,LaGrange County,41.642462,-85.427845
IN,Lake County,41.472247,-87.374337
IN,LaPorte County,41.549013,-86.744739
IN,Lawrence County,38.839815,-86.48782
IN,Madison County,40.166203,-85.722454
IN,Marion County,39.782976,-86.135794
IN,Marshall County,41.325003,-86.269036
IN,Martin County,38.705322,-86.801847
IN,Miami County,40.772883,-86.044258
IN,Monroe County,39.160729,-86.52331
IN,Montgomery County,40.040296,-86.892715
IN,Morgan County,39.482646,-86.447457
IN,Newton County,40.962399,-87.402172
IN,Noble County,41.404679,-85.417271
IN,Ohio County,38.940527,-84.964299
IN,Orange County,38.547381,-86.489257
IN,Owen County,39.317339,-86.838845
IN,Parke County,39.77425,-87.19695
IN,Perry County,38.081436,-86.62654
IN,Pike County,38.397961,-87.232547
IN,Porter County,41.509914,-87.071313
IN,Posey County,38.027614,-87.868653
IN,Pulaski County,41.045272,-86.692538
IN,Putnam County,39.665548,-86.853373
IN,Randolph County,40.164079,-85.00579
IN,Ripley County,39.100226,-85.260494
IN,Rush County,39.622362,-85.466529
IN,St. Joseph County,41.617723,-86.288048
IN,Scott County,38.679431,-85.751898
IN,Shelby County,39.524135,-85.792174
IN,Spencer County,38.009697,-87.010375
IN,Starke County,41.284478,-86.644636
IN,Steuben County,41.643467,-85.002405
IN,Sullivan County,39.089225,-87.415843
IN,Switzerland County,38.825854,-85.029681
IN,Tippecanoe County,40.389133,-86.893554
IN,Tipton County,40.310229,-86.056207
IN,Union County,39.623094,-84.925145
IN,Vanderburgh County,38.02007,-87.586166
IN,Vermillion County,39.854045,-87.462071
IN,Vigo County,39.430874,-87.390989
IN,Wabash County,40.843747,-85.795192
IN,Warren County,40.352498,-87.375163
IN,Warrick County,38.097728,-87.272049
IN,Washington County,38.600613,-86.104751
IN,Wayne County,39.863091,-85.006735
IN,Wells County,40.735547,-85.213349
IN,White County,40.75095,-86.864293
IN,Whitley County,41.136426,-85.501892
IA,Adair County,41.328528,-94.478164
IA,Adams County,41.021656,-94.696906
IA,Allamakee County,43.274964,-91.382751
IA,Appanoose County,40.744249,-92.873062
IA,Audubon County,41.679178,-94.904312
IA,Benton County,42.092547,-92.05763
IA,Black Hawk County,42.471132,-92.3076
IA,Boone County,42.038623,-93.938605
IA,Bremer County,42.780895,-92.327356
IA,Buchanan County,42.470328,-91.838666
IA,Buena Vista County,42.741522,-95.141432
IA,Butler County,42.734757,-92.780153
IA,Calhoun County,42.38617,-94.643683
IA,Carroll County,42.039502,-94.86765
IA,Cass County,41.333824,-94.933302
IA,Cedar County,41.77236,-91.132611
IA,Cerro Gordo County,43.074975,-93.250965
IA,Cherokee County,42.742737,-95.633262
IA,Chickasaw County,43.059741,-92.31721
IA,Clarke County,41.029726,-93.785259
IA,Clay County,43.081224,-95.149875
IA,Clayton County,42.840985,-91.323576
IA,Clinton County,41.898073,-90.534243
IA,Crawford County,42.043119,-95.38909
IA,Dallas County,41.68532,-94.040706
IA,Davis County,40.748089,-92.410345
IA,Decatur County,40.736379,-93.78458
IA,Delaware County,42.472937,-91.366767
IA,Des Moines County,40.915339,-91.186925
IA,Dickinson County,43.389611,-95.196057
IA,Dubuque County,42.463481,-90.878771
IA,Emmet County,43.377984,-94.66937
IA,Fayette County,42.864122,-91.840376
IA,Floyd County,43.052741,-92.787367
IA,Franklin County,42.736545,-93.271415
IA,Fremont County,40.74259,-95.599182
IA,Greene County,42.042513,-94.388727
IA,Grundy County,42.403339,-92.790244
IA,Guthrie County,41.683573,-94.501272
IA,Hamilton County,42.390789,-93.70913
IA,Hancock County,43.075411,-93.743697
IA,Hardin County,42.390208,-93.241669
IA,Harrison County,41.688584,-95.827149
IA,Henry County,40.984802,-91.547259
IA,Howard County,43.365312,-92.321908
IA,Humboldt County,42.782221,-94.202775
IA,Ida County,42.39186,-95.507421
IA,Iowa County,41.683918,-92.059123
IA,Jackson County,42.164226,-90.574582
IA,Jasper County,41.685551,-93.054147
IA,Jefferson County,41.006376,-91.966628
IA,Johnson County,41.670668,-91.590529
IA,Jones County,42.125118,-91.116914
IA,Keokuk County,41.331182,-92.167721
IA,Kossuth County,43.212356,-94.213965
IA,Lee County,40.647588,-91.477157
IA,Linn County,42.077951,-91.597674
IA,Louisa County,41.218211,-91.256994
IA,Lucas County,41.033344,-93.331467
IA,Lyon County,43.38358,-96.207201
IA,Madison County,41.330622,-94.015184
IA,Mahaska County,41.330797,-92.636366
IA,Marion County,41.331433,-93.093868
IA,Marshall County,42.0417,-92.981403
IA,Mills County,41.033703,-95.619101
IA,Mitchell County,43.348564,-92.784466
IA,Monona County,42.049432,-95.956566
IA,Monroe County,41.028847,-92.869642
IA,Montgomery County,41.021735,-95.15779
IA,Muscatine County,41.483776,-91.118699
IA,O'Brien County,43.083746,-95.625624
IA,Osceola County,43.378542,-95.633788
IA,Page County,40.739097,-95.144301
IA,Palo Alto County,43.075337,-94.669055
IA,Plymouth County,42.737585,-96.215864
IA,Pocahontas County,42.734033,-94.678279
IA,Polk County,41.684816,-93.568971
IA,Pottawattamie County,41.340184,-95.544905
IA,Poweshiek County,41.684642,-92.522934
IA,Ringgold County,40.735334,-94.244251
IA,Sac County,42.387526,-95.105224
IA,Scott County,41.642079,-90.622289
IA,Shelby County,41.679014,-95.308917
IA,Sioux County,43.082646,-96.17801
IA,Story County,42.037538,-93.466093
IA,Tama County,42.074848,-92.529411
IA,Taylor County,40.737949,-94.697108
IA,Union County,41.02855,-94.245091
IA,Van Buren County,40.754117,-91.952943
IA,Wapello County,41.031275,-92.409466
IA,Warren County,41.332446,-93.568751
IA,Washington County,41.329401,-91.725052
IA,Wayne County,40.739983,-93.332613
IA,Webster County,42.433579,-94.175831
IA,Winnebago County,43.378124,-93.743488
IA,Winneshiek County,43.292989,-91.850788
IA,Woodbury County,42.39322,-96.053296
IA,Worth County,43.373491,-93.248533
IA,Wright County,42.733007,-93.734735
KS,Allen County,37.884228,-95.300945
KS,Anderson County,38.215114,-95.292046
KS,Atchison County,39.532544,-95.313397
KS,Barber County,37.222906,-98.685052
KS,Barton County,38.481239,-98.767837
KS,Bourbon County,37.8561,-94.850928
KS,Brown County,39.825931,-95.569905
KS,Butler County,37.773649,-96.83884
KS,Chase County,38.299475,-96.594029
KS,Chautauqua County,37.154259,-96.245396
KS,Cherokee County,37.169392,-94.845698
KS,Cheyenne County,39.789917,-101.727325
KS,Clark County,37.233831,-99.813869
KS,Clay County,39.344964,-97.168853
KS,Cloud County,39.487329,-97.64139
KS,Coffey County,38.23645,-95.729137
KS,Comanche County,37.181442,-99.251293
KS,Cowley County,37.234507,-96.837247
KS,Crawford County,37.505821,-94.853897
KS,Decatur County,39.783542,-100.459708
KS,Dickinson County,38.867735,-97.157943
KS,Doniphan County,39.788502,-95.147225
KS,Douglas County,38.896417,-95.290947
KS,Edwards County,37.883595,-99.304746
KS,Elk County,37.456026,-96.244642
KS,Ellis County,38.914597,-99.317313
KS,Ellsworth County,38.700845,-98.205355
KS,Finney County,38.049808,-100.739967
KS,Ford County,37.688416,-99.884748
KS,Franklin County,38.558019,-95.278962
KS,Geary County,39.002139,-96.7681
KS,Gove County,38.917239,-100.48736
KS,Graham County,39.354972,-99.879894
KS,Grant County,37.547537,-101.299362
KS,Gray County,37.744513,-100.451716
KS,Greeley County,38.480404,-101.80597
KS,Greenwood County,37.879347,-96.241732
KS,Hamilton County,37.995244,-101.793689
KS,Harper County,37.188184,-98.06659
KS,Harvey County,38.050144,-97.436706
KS,Haskell County,37.554979,-100.879952
KS,Hodgeman County,38.087493,-99.898407
KS,Jackson County,39.411145,-95.794485
KS,Jefferson County,39.239644,-95.375314
KS,Jewell County,39.777005,-98.222619
KS,Johnson County,38.883907,-94.82233
KS,Kearny County,37.994461,-101.308136
KS,Kingman County,37.552951,-98.144529
KS,Kiowa County,37.561231,-99.286539
KS,Labette County,37.191468,-95.297473
KS,Lane County,38.481286,-100.466185
KS,Leavenworth County,39.189511,-95.038977
KS,Lincoln County,39.04728,-98.214284
KS,Linn County,38.216549,-94.844932
KS,Logan County,38.91327,-101.157402
KS,Lyon County,38.455403,-96.161641
KS,McPherson County,38.395812,-97.647489
KS,Marion County,38.359647,-97.102771
KS,Marshall County,39.782709,-96.521243
KS,Meade County,37.243886,-100.360094
KS,Miami County,38.566772,-94.832963
KS,Mitchell County,39.393026,-98.207362
KS,Montgomery County,37.189537,-95.742403
KS,Morris County,38.688204,-96.651448
KS,Morton County,37.185249,-101.809516
KS,Nemaha County,39.791043,-96.005381
KS,Neosho County,37.564283,-95.315682
KS,Ness County,38.480437,-99.908745
KS,Norton County,39.783867,-99.899235
KS,Osage County,38.650215,-95.708255
KS,Osborne County,39.348261,-98.767942
KS,Ottawa County,39.137963,-97.654802
KS,Pawnee County,38.181477,-99.234772
KS,Phillips County,39.784506,-99.34215
KS,Pottawatomie County,39.382187,-96.337113
KS,Pratt County,37.647594,-98.74012
KS,Rawlins County,39.786198,-101.076738
KS,Reno County,37.948185,-98.078346
KS,Republic County,39.828906,-97.650883
KS,Rice County,38.347178,-98.201415
KS,Riley County,39.29121,-96.727488
KS,Rooks County,39.346006,-99.324492
KS,Rush County,38.523596,-99.309184
KS,Russell County,38.91604,-98.770949
KS,Saline County,38.791804,-97.651478
KS,Scott County,38.481877,-100.90636
KS,Sedgwick County,37.681045,-97.461054
KS,Seward County,37.18096,-100.855257
KS,Shawnee County,39.041805,-95.755664
KS,Sheridan County,39.350547,-100.441228
KS,Sherman County,39.351352,-101.719859
KS,Smith County,39.78466,-98.785429
KS,Stafford County,38.03563,-98.719889
KS,Stanton County,37.565932,-101.789383
KS,Stevens County,37.2017,-101.317268
KS,Sumner County,37.236662,-97.493352
KS,Thomas County,39.357713,-101.083386
KS,Trego County,38.921302,-99.865423
KS,Wabaunsee County,38.955154,-96.201262
KS,Wallace County,38.926626,-101.771103
KS,Washington County,39.776714,-97.095611
KS,Wichita County,38.481922,-101.347434
KS,Wilson County,37.558515,-95.745175
KS,Woodson County,37.888193,-95.758469
KS,Wyandotte County,39.115384,-94.763087
KY,Adair County,37.105559,-85.28138
KY,Allen County,36.75077,-86.192458
KY,Anderson County,38.005396,-84.986417
KY,Ballard County,37.051323,-89.010367
KY,Barren County,36.962805,-85.932108
KY,Bath County,38.152249,-83.737641
KY,Bell County,36.728928,-83.680718
KY,Boone County,38.9589,-84.736371
KY,Bourbon County,38.202562,-84.20986
KY,Boyd County,38.360003,-82.681406
KY,Boyle County,37.618104,-84.868352
KY,Bracken County,38.680365,-84.115235
KY,Breathitt County,37.517807,-83.317158
KY,Breckinridge County,37.777988,-86.432919
KY,Bullitt County,37.969945,-85.702635
KY,Butler County,37.207013,-86.682471
KY,Caldwell County,37.148642,-87.870509
KY,Calloway County,36.620978,-88.274086
KY,Campbell County,38.946981,-84.379583
KY,Carlisle County,36.85718,-88.976614
KY,Carroll County,38.668394,-85.124024
KY,Carter County,38.314094,-83.038988
KY,Casey County,37.321962,-84.92822
KY,Christian County,36.892059,-87.492986
KY,Clark County,37.970314,-84.145115
KY,Clay County,37.164273,-83.715454
KY,Clinton County,36.727258,-85.136098
KY,Crittenden County,37.358149,-88.10501
KY,Cumberland County,36.782372,-85.388484
KY,Daviess County,37.731671,-87.087139
KY,Edmonson County,37.227514,-86.218015
KY,Elliott County,38.116883,-83.096116
KY,Estill County,37.692449,-83.963983
KY,Fayette County,38.040678,-84.458272
KY,Fleming County,38.367848,-83.699205
KY,Floyd County,37.552456,-82.739724
KY,Franklin County,38.234919,-84.868786
KY,Fulton County,36.552511,-89.187659
KY,Gallatin County,38.755663,-84.865143
KY,Garrard County,37.630162,-84.545856
KY,Grant County,38.649167,-84.625924
KY,Graves County,36.723344,-88.649897
KY,Grayson County,37.458577,-86.344011
KY,Green County,37.278065,-85.537925
KY,Greenup County,38.563562,-82.93382
KY,Hancock County,37.843325,-86.792761
KY,Hardin County,37.695836,-85.963183
KY,Harlan County,36.859223,-83.221497
KY,Harrison County,38.444578,-84.334131
KY,Hart County,37.305827,-85.878443
KY,Henderson County,37.792542,-87.572577
KY,Henry County,38.451383,-85.119647
KY,Hickman County,36.675896,-88.972084
KY,Hopkins County,37.31107,-87.542196
KY,Jackson County,37.403458,-84.020576
KY,Jefferson County,38.189532,-85.657624
KY,Jessamine County,37.873291,-84.58396
KY,Johnson County,37.847756,-82.830121
KY,Kenton County,38.930503,-84.533438
KY,Knott County,37.354368,-82.952546
KY,Knox County,36.8885,-83.855551
KY,Larue County,37.544462,-85.696841
KY,Laurel County,37.113268,-84.119395
KY,Lawrence County,38.074453,-82.73829
KY,Lee County,37.608116,-83.719248
KY,Leslie County,37.087846,-83.388617
KY,Letcher County,37.118536,-82.861251
KY,Lewis County,38.535047,-83.370143
KY,Lincoln County,37.457174,-84.658335
KY,Livingston County,37.209517,-88.363426
KY,Logan County,36.859607,-86.881288
KY,Lyon County,37.023976,-88.083391
KY,McCracken County,37.054111,-88.712454
KY,McCreary County,36.731136,-84.491052
KY,McLean County,37.526707,-87.265597
KY,Madison County,37.725511,-84.278362
KY,Magoffin County,37.698983,-83.069721
KY,Marion County,37.552604,-85.268959
KY,Marshall County,36.882017,-88.332752
KY,Martin County,37.796774,-82.506623
KY,Mason County,38.594137,-83.828125
KY,Meade County,37.967476,-86.200863
KY,Menifee County,37.935485,-83.589355
KY,Mercer County,37.812085,-84.879695
KY,Metcalfe County,36.99243,-85.633456
KY,Monroe County,36.714077,-85.713508
KY,Montgomery County,38.038109,-83.912416
KY,Morgan County,37.92294,-83.258944
KY,Muhlenberg County,37.213816,-87.134092
KY,Nelson County,37.80312,-85.465931
KY,Nicholas County,38.338031,-84.026223
KY,Ohio County,37.477859,-86.844871
KY,Oldham County,38.400127,-85.45615
KY,Owen County,38.499395,-84.84159
KY,Owsley County,37.423622,-83.691637
KY,Pendleton County,38.696284,-84.351943
KY,Perry County,37.241282,-83.217772
KY,Pike County,37.486031,-82.410912
KY,Powell County,37.809567,-83.831235
KY,Pulaski County,37.107452,-84.576969
KY,Robertson County,38.513473,-84.06423
KY,Rockcastle County,37.36105,-84.314368
KY,Rowan County,38.204266,-83.428079
KY,Russell County,36.990587,-85.05495
KY,Scott County,38.28571,-84.57834
KY,Shelby County,38.239011,-85.228247
KY,Simpson County,36.740937,-86.581793
KY,Spencer County,38.025313,-85.317312
KY,Taylor County,37.36621,-85.328059
KY,Todd County,36.840338,-87.183642
KY,Trigg County,36.807681,-87.858652
KY,Trimble County,38.62004,-85.351208
KY,Union County,37.658029,-87.95165
KY,Warren County,36.995634,-86.423579
KY,Washington County,37.754209,-85.175416
KY,Wayne County,36.800772,-84.82659
KY,Webster County,37.520375,-87.685206
KY,Whitley County,36.758024,-84.144648
KY,Wolfe County,37.743893,-83.49511
KY,Woodford County,38.043103,-84.748855
LA,Acadia Parish,30.291497,-92.411037
LA,Allen Parish,30.652744,-92.819605
LA,Ascension Parish,30.206444,-90.912502
LA,Assumption Parish,29.9033,-91.065219
LA,Avoyelles Parish,31.088503,-91.983275
LA,Beauregard Parish,30.645018,-93.340253
LA,Bienville Parish,32.340952,-93.041151
LA,Bossier Parish,32.698481,-93.626561
LA,Caddo Parish,32.580106,-93.88497
LA,Calcasieu Parish,30.229559,-93.358015
LA,Caldwell Parish,32.101219,-92.114231
LA,Cameron Parish,29.871812,-93.164948
LA,Catahoula Parish,31.666517,-91.846703
LA,Claiborne Parish,32.82716,-92.989728
LA,Concordia Parish,31.469805,-91.626315
LA,De Soto Parish,32.059248,-93.740797
LA,East Baton Rouge Parish,30.54393,-91.093131
LA,East Carroll Parish,32.73017,-91.234141
LA,East Feliciana Parish,30.839784,-91.043434
LA,Evangeline Parish,30.720693,-92.404086
LA,Franklin Parish,32.139076,-91.672371
LA,Grant Parish,31.597787,-92.561716
LA,Iberia Parish,29.606013,-91.842706
LA,Iberville Parish,30.270653,-91.365872
LA,Jackson Parish,32.30429,-92.5617
LA,Jefferson Parish,29.5033,-90.036231
LA,Jefferson Davis Parish,30.269529,-92.816221
LA,Lafayette Parish,30.206507,-92.06417
LA,Lafourche Parish,29.491992,-90.394849
LA,LaSalle Parish,31.680083,-92.161596
LA,Lincoln Parish,32.601823,-92.662303
LA,Livingston Parish,30.440419,-90.727474
LA,Madison Parish,32.346878,-91.231932
LA,Morehouse Parish,32.820008,-91.800399
LA,Natchitoches Parish,31.732509,-93.082546
LA,Orleans Parish,30.05342,-89.934502
LA,Ouachita Parish,32.480932,-92.151581
LA,Plaquemines Parish,29.282447,-89.576068
LA,Pointe Coupee Parish,30.708319,-91.604621
LA,Rapides Parish,31.193204,-92.535953
LA,Red River Parish,32.101213,-93.34905
LA,Richland Parish,32.413158,-91.748353
LA,Sabine Parish,31.560402,-93.559579
LA,St. Bernard Parish,29.91811,-89.263494
LA,St. Charles Parish,29.905722,-90.357855
LA,St. Helena Parish,30.822539,-90.708307
LA,St. James Parish,30.024777,-90.793956
LA,St. John the Baptist Parish,30.144068,-90.49096
LA,St. Landry Parish,30.583441,-91.989274
LA,St. Martin Parish,30.121433,-91.611481
LA,St. Mary Parish,29.629349,-91.463804
LA,St. Tammany Parish,30.410022,-89.951962
LA,Tangipahoa Parish,30.621348,-90.40649
LA,Tensas Parish,32.001489,-91.342576
LA,Terrebonne Parish,29.33413,-90.843674
LA,Union Parish,32.829349,-92.37565
LA,Vermilion Parish,29.806638,-92.321394
LA,Vernon Parish,31.102841,-93.18833
LA,Washington Parish,30.852144,-90.046253
LA,Webster Parish,32.732152,-93.339825
LA,West Baton Rouge Parish,30.464052,-91.309808
LA,West Carroll Parish,32.79248,-91.451998
LA,West Feliciana Parish,30.873364,-91.421776
LA,Winn Parish,31.941187,-92.641269
ME,Androscoggin County,44.167681,-70.207435
ME,Aroostook County,46.709193,-68.612409
ME,Cumberland County,43.808348,-70.330375
ME,Franklin County,44.976724,-70.414935
ME,Hancock County,44.564906,-68.370703
ME,Kennebec County,44.417012,-69.765764
ME,Knox County,44.042045,-69.038514
ME,Lincoln County,43.994781,-69.513624
ME,Oxford County,44.4945,-70.734421
ME,Penobscot County,45.409284,-68.666616
ME,Piscataquis County,45.915639,-69.102231
ME,Sagadahoc County,43.916845,-69.844227
ME,Somerset County,45.503646,-69.95611
ME,Waldo County,44.505822,-69.138961
ME,Washington County,44.967009,-67.609354
ME,York County,43.426019,-70.668425
MD,Allegany County,39.612313,-78.703104
MD,Anne Arundel County,38.991617,-76.560894
MD,Baltimore County,39.443167,-76.616569
MD,Calvert County,38.522719,-76.529762
MD,Caroline County,38.871531,-75.831662
MD,Carroll County,39.563328,-77.01533
MD,Cecil County,39.562354,-75.941585
MD,Charles County,38.472853,-77.015427
MD,Dorchester County,38.429196,-76.047433
MD,Frederick County,39.470177,-77.397636
MD,Garrett County,39.547299,-79.274619
MD,Harford County,39.537429,-76.299789
MD,Howard County,39.252264,-76.924406
MD,Kent County,39.241279,-76.125987
MD,Montgomery County,39.137381,-77.203063
MD,Prince George's County,38.829278,-76.848188
MD,Queen Anne's County,39.040693,-76.082405
MD,St. Mary's County,38.223077,-76.534487
MD,Somerset County,38.07445,-75.853323
MD,Talbot County,38.748349,-76.178476
MD,Washington County,39.603621,-77.814671
MD,Wicomico County,38.36737,-75.632083
MD,Worcester County,38.222133,-75.309931
MD,Baltimore city,39.300032,-76.610476
MA,Barnstable County,41.706123,-70.164823
MA,Berkshire County,42.371493,-73.217928
MA,Bristol County,41.748588,-71.088894
MA,Dukes County,41.38097,-70.701499
MA,Essex County,42.642708,-70.864909
MA,Franklin County,42.584504,-72.591792
MA,Hampden County,42.136198,-72.635648
MA,Hampshire County,42.339459,-72.663694
MA,Middlesex County,42.481718,-71.394916
MA,Nantucket County,41.293392,-70.102164
MA,Norfolk County,42.171738,-71.18111
MA,Plymouth County,41.987196,-70.741942
MA,Suffolk County,42.338551,-71.018253
MA,Worcester County,42.311693,-71.940282
MI,Alcona County,44.657509,-83.29458
MI,Alger County,46.521736,-86.657119
MI,Allegan County,42.421251,-86.261403
MI,Alpena County,44.894954,-83.426574
MI,Antrim County,45.005455,-85.175639
MI,Arenac County,44.036833,-83.740675
MI,Baraga County,46.695859,-88.36181
MI,Barry County,42.582811,-85.31455
MI,Bay County,43.699711,-83.978701
MI,Benzie County,44.636844,-86.231999
MI,Berrien County,41.791382,-86.742543
MI,Branch County,41.918455,-85.066885
MI,Calhoun County,42.24299,-85.012385
MI,Cass County,41.917243,-86.000142
MI,Charlevoix County,45.618554,-85.543684
MI,Cheboygan County,45.476022,-84.495431
MI,Chippewa County,46.321819,-84.52063
MI,Clare County,43.991137,-84.838325
MI,Clinton County,42.950455,-84.591695
MI,Crawford County,44.680175,-84.611343
MI,Delta County,45.805229,-86.901938
MI,Dickinson County,46.012833,-87.866139
MI,Eaton County,42.58953,-84.84645
MI,Emmet County,45.590094,-84.986822
MI,Genesee County,43.021077,-83.706372
MI,Gladwin County,43.98975,-84.389816
MI,Gogebic County,46.488054,-89.788314
MI,Grand Traverse County,44.718688,-85.553848
MI,Gratiot County,43.292326,-84.60469
MI,Hillsdale County,41.927461,-84.637479
MI,Houghton County,46.998427,-88.651903
MI,Huron County,43.907616,-82.857045
MI,Ingham County,42.603534,-84.373811
MI,Ionia County,42.94465,-85.073766
MI,Iosco County,44.386912,-83.380141
MI,Iron County,46.170254,-88.540526
MI,Isabella County,43.645233,-84.839424
MI,Jackson County,42.248474,-84.420868
MI,Kalamazoo County,42.246266,-85.532854
MI,Kalkaska County,44.678881,-85.088992
MI,Kent County,43.032497,-85.547446
MI,Keweenaw County,47.367297,-88.351332
MI,Lake County,43.995187,-85.8114
MI,Lapeer County,43.088633,-83.224325
MI,Leelanau County,45.146182,-86.051574
MI,Lenawee County,41.896022,-84.074356
MI,Livingston County,42.602532,-83.911718
MI,Luce County,46.510988,-85.517552
MI,Mackinac County,46.167868,-85.303762
MI,Macomb County,42.671553,-82.911456
MI,Manistee County,44.245268,-86.327537
MI,Marquette County,46.656596,-87.584028
MI,Mason County,43.957196,-86.442937
MI,Mecosta County,43.635295,-85.332751
MI,Menominee County,45.535568,-87.501457
MI,Midland County,43.648203,-84.379414
MI,Missaukee County,44.325424,-85.085471
MI,Monroe County,41.916097,-83.487106
MI,Montcalm County,43.312782,-85.149468
MI,Montmorency County,45.024134,-84.130107
MI,Muskegon County,43.428739,-86.420908
MI,Newaygo County,43.562712,-85.791372
MI,Oakland County,42.660452,-83.38421
MI,Oceana County,43.603954,-86.467177
MI,Ogemaw County,44.33328,-84.128073
MI,Ontonagon County,46.835325,-89.276912
MI,Osceola County,43.997552,-85.322283
MI,Oscoda County,44.687257,-84.126905
MI,Otsego County,45.021787,-84.576603
MI,Ottawa County,43.054969,-86.219349
MI,Presque Isle County,45.252397,-83.432283
MI,Roscommon County,44.339517,-84.611271
MI,Saginaw County,43.328267,-84.05541
MI,St. Clair County,42.928803,-82.668913
MI,St. Joseph County,41.911488,-85.52287
MI,Sanilac County,43.449155,-82.642815
MI,Schoolcraft County,46.021122,-86.197029
MI,Shiawassee County,42.951545,-84.146352
MI,Tuscola County,43.487902,-83.436618
MI,Van Buren County,42.28215,-86.306076
MI,Washtenaw County,42.252217,-83.843423
MI,Wayne County,42.284664,-83.261953
MI,Wexford County,44.331375,-85.570046
MN,Aitkin County,46.602446,-93.41976
MN,Anoka County,45.27411,-93.242723
MN,Becker County,46.937629,-95.741757
MN,Beltrami County,47.879508,-95.00505
MN,Benton County,45.701225,-94.00144
MN,Big Stone County,45.419925,-96.402226
MN,Blue Earth County,44.03371,-94.064012
MN,Brown County,44.246541,-94.733647
MN,Carlton County,46.603818,-92.671044
MN,Carver County,44.82132,-93.800091
MN,Cass County,46.951745,-94.333705
MN,Chippewa County,45.028625,-95.564108
MN,Chisago County,45.505444,-92.903849
MN,Clay County,46.898377,-96.494901
MN,Clearwater County,47.575873,-95.371117
MN,Cook County,47.758556,-90.344319
MN,Cottonwood County,44.010639,-95.183152
MN,Crow Wing County,46.491653,-94.070718
MN,Dakota County,44.670893,-93.062481
MN,Dodge County,44.020706,-92.869353
MN,Douglas County,45.936835,-95.462155
MN,Faribault County,43.676522,-93.947234
MN,Fillmore County,43.679187,-92.093937
MN,Freeborn County,43.674202,-93.350289
MN,Goodhue County,44.406178,-92.716
MN,Grant County,45.930743,-96.010699
MN,Hennepin County,45.006121,-93.475228
MN,Houston County,43.66699,-91.501556
MN,Hubbard County,47.095551,-94.91329
MN,Isanti County,45.562431,-93.296339
MN,Itasca County,47.490817,-93.611102
MN,Jackson County,43.671111,-95.149731
MN,Kanabec County,45.94776,-93.297788
MN,Kandiyohi County,45.152714,-95.004981
MN,Kittson County,48.77604,-96.780349
MN,Koochiching County,48.245374,-93.782896
MN,Lac qui Parle County,44.999856,-96.176836
MN,Lake County,47.517111,-91.411704
MN,Lake of the Woods County,48.7681,-94.904633
MN,Le Sueur County,44.373421,-93.730106
MN,Lincoln County,44.408238,-96.272032
MN,Lyon County,44.409195,-95.847268
MN,McLeod County,44.821657,-94.272323
MN,Mahnomen County,47.328387,-95.811089
MN,Marshall County,48.362728,-96.357761
MN,Martin County,43.677173,-94.547096
MN,Meeker County,45.123155,-94.527346
MN,Mille Lacs County,45.929043,-93.632996
MN,Morrison County,46.020484,-94.266619
MN,Mower County,43.666249,-92.759514
MN,Murray County,44.015594,-95.761581
MN,Nicollet County,44.35882,-94.245684
MN,Nobles County,43.677686,-95.763132
MN,Norman County,47.329453,-96.463776
MN,Olmsted County,43.9995,-92.410096
